OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,Latitude,Longitude
71682,Gas N Wash,"SR 83, SR 50, I-294",Alsip,IL,365,3.299,41.579969,-87.599008
71683,GAS N WASH,US HWY 6,Joliet,IL,365,3.799,41.382807,-88.420732
71685,ON THE ROAD 110,US-59,Diboll,TX,618,3.199,31.1506595,-94.8017077
71686,Allsups #2391,I-20 Exit 269,Merkel,TX,575,2.87566666,32.470017,-100.011096
71687,ALLSUPS #2386,I-20 EXIT 216,Colorado City,TX,612,2.94233333,32.400401,-100.857835
71688,KWIK TRIP #1151,"I-90, EXIT 183 & CR-BT",Beloit,WI,420,3.374,30.208407,-91.825362
71689,KWIK TRIP #1108,"I-41/US-45, EXIT 52 & SR-164",Colgate,WI,444,3.24733333,52.356483,-110.251606
71691,ALLSUPS #2399,US-287 & SR-207,Claude,TX,585,2.929,43.7577281,-110.068658
71694,J&H Family Store,"I-96, Exit 19",Coopersville,MI,456,3.599,43.065468,-85.93411
71694,J&H Family Store,"I-96, Exit 19",Coopersville,MI,456,3.499,43.065468,-85.93411
71695,KWIK TRIP #1126,US-14/US-61,La Crosse,WI,444,3.384,43.7518549,-91.2010994
71696,SUPER SAVE #10,I-220 EXIT 1A,Shreveport,LA,745,3.199,32.467848,-93.764207
71697,LOVES TRAVEL STOP #829,I-80 EXIT 81,Brookville,PA,14,4.019,41.160078,-79.078967
71698,Kwik Star #1142,hwy 6,Iowa City                               ,IA,380,3.134,41.6476403320962,-91.5403241064728
71699,KWIK TRIP #597,"I-94, EXIT 344 & SR-31",Kenosha,WI,444,3.744,38.338496,-86.377935
71700,ARCO,US-19/US-98/US-27Alt & CR-30A,Perry                                   ,FL,75,3.699,49.099564,1.970561
71701,CIRCLE K #2746510,SR 32,De Pere,WI,360,3.349,43.034184,-87.953693
71702,SHOP AND SAVE,US-220 & CR-734,Ridgeway                                ,VA,65,3.909,37.780909,-79.909183
71704,QUIKTRIP #962,"I-30, Exit 61A",Garland,TX,630,2.89733333,32.907748,-96.640291
71705,STRIPES #41980,"I-37, EXIT 11A",Corpus Christi,TX,625,3.199,27.734637,-97.313642
71706,QUIKTRIP #1176,I-77Exit 2,West Columbia,SC,135,3.309,34.07331,-80.985955
71707,QUARLES #4437,US HWY 30,Lancaster,PA,208,3.999,39.981336,-75.909315
71708,QUARLES #4936,I-95 Exit 69,Richmond,VA,180,3.699,37.519231,-77.473927
71709,MAPCO EXPRESS #7553,SR 153 EXIT 2,Chattanooga,TN,285,2.994,35.091981,-85.234979
71710,KWIK STAR #1180,SR-141,Perry,IA,320,3.06066666,42.016593,-94.372882
71712,MAVERIK COUNTRY STORE #693,"I-70, Exit 160 & hwy 191",Green River,UT,810,3.28233333,30.208407,-91.825362
71713,Pilot #1383,"I-555, Exit 39",Jonesboro,AR,435,3.489,35.82477,-90.693517
71713,Pilot Dealer #1383,"I-555, Exit 39",Jonesboro,AR,435,3.439,35.82477,-90.693517
71714,RACETRAC #2576,SR-997 & SR-994,Miami,FL,95,3.28733333,37.100904,-79.790306
71715,Allsups Convenience Store #2401,US-87,San Angelo,TX,612,3.19566666,31.5168213,-100.4807399
71716,Allsups #2404,US-62,Carlsbad,NM,593,3.194,32.5225881,-103.9745961
71717,Kwik Trip #1199,US-14 ,Darien                                  ,WI,345,3.199,42.6097782,-88.7255777
71718,KWIK STAR #1158,US-30,Ames,IA,320,3.174,42.0035594,-93.6312984
71719,LOVES TRAVEL STOP #832,"I-35, EXIT 129 ",Forest Lake,MN,515,3.36233333,45.253564,-92.958247
71721,HUCKS FOOD & FUEL #314,US-50/150,Washington,IN,510,3.46233333,44.5978436,-67.8622478
71722,MAVERIK #5392,FM-16,Keenesburg,CO,800,3.154,40.1081705,-104.519701
71723,ALLSUPS CONVENIENCE #2398,SR-70,Pampa,TX,585,3.079,35.536192,-100.967348
71724,ALLSUPS CONVENIENCE #2403,US-180,Mineral Wells,TX,630,3.00566666,32.8098046,-98.0879102
71725,Allsups Convenience Store #2406,US-67,Rankin,TX,710,3.499,31.220186,-101.943843
71726,Kwik Trip #1152,US HWY 169,Saint Peter,MN,425,3.724,44.3150317,-93.9649809
71735,Loves Travel Stop #811,US-395,Pasco,WA,925,4.589,46.2485789,-119.1166573
71735,Love's #811,US-395,Pasco,WA,925,4.589,46.2485789,-119.1166573
71736,Racetrac #2312,US-41/SR-92,Acworth,GA,18,3.209,34.062559,-84.67189
71737,RACETRAC #2605,"I-295, EXIT 25",Jacksonville,FL,75,3.249,30.369914,-81.660992
71738,KWIK TRIP #1196,"US-151, EXIT 21 ",Platteville                             ,WI,335,3.514,42.808225,-90.263077
71740,SPRINT FOODS #735,US-78/US-1 & SR-19,Aiken,SC,135,3.17233333,49.099564,1.970561
71741,SPRINT FOOD STORE #733,"I-20, EXIT 183 & US-221",Harlem,GA,135,3.599,30.208407,-91.825362
71769, DUCK THRU FOOD STORE #60,US HWY 64,Spring Hope,NC,205,3.469,35.911202,-78.207643
71770,ONVO TRAVEL PLAZA,"I-81, Exit 155",Mountain Top,PA,200,3.58733333,41.13339,-75.899506
71771,BREAK TIME #3170,SR-13 & HWY-T,Bolivar,MO,535,3.374,39.699732,-82.153168
71772,Kwik Trip #1137,US-8,Saint Croix Falls                       ,WI,451,3.524,45.402819,-92.63804
71773,KWIK STAR #710,US-30 EXIT-202,Toledo,IA,565,3.399,41.982399,-92.574301
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.289,39.2836845,-90.4063442
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.239,39.2836845,-90.4063442
71774,CASEYS #4292,1020 5TH ST ,Carrollton                              ,IL,574,3.429,39.2836845,-90.4063442
71775,Caseys #3950,US-270 & US-54,Liberal,KS,525,3.319,34.3169096,-92.4864882
71776,QUIKTRIP #7172,"I-85/US-29, EXIT 58 & SR-169",Opelika,AL,50,2.999,49.098149,1.967288
71779,TCI PHOENIX,"I-10, EXIT 138 & US-202, EXIT 76 ",Phoenix,AZ,930,2.92233333,30.208407,-91.825362
71784,7-ELEVEN #41750,I-4 & SR-33,Lakeland,FL,225,3.289,55.311625250000006,-1.5552565302170085
71785,7-ELEVEN #41266,I-81 & SR-924,Hazleton,PA,200,3.839,37.4736943,-79.8000433
71786,SHEETZ #751,I-76 EXIT 91,Donegal,PA,165,3.259,40.103171,-79.331167
71787,PUMP & PANTRY #55,US-159 & US-73,Falls City,NE,486,3.239,40.079597,-95.154203
71792,KWIK TRIP #1147,US-71 & SR-60,Windom                                  ,MN,425,3.349,31.629635,-92.85137
71793,QUARLES #4602,"SR-267, EXIT 8B & SR-606",Sterling,VA,60,3.659,10.829891,106.782928
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.479,29.9818541,-90.1113393
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.139,29.9818541,-90.1113393
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.459,29.9818541,-90.1113393
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.159,29.9818541,-90.1113393
71794,KWIK TRIP #1174,US-51 & US-2,Ironwood,MI,334,3.179,29.9818541,-90.1113393
71795,CIRCLE  K #2654290,I-85 EXIT 13,Lagrange,GA,50,3.899,32.988597,-85.02979
71797,KWIK STAR #1186,"I-80/US-6, EXIT 142 & US-65",Altoona,IA,320,3.199,30.208407,-91.825362
71798,Space Age #202,"I-5, EXIT 52 ",Castle Rock,WA,935,3.659,46.295156,-122.789824
71800,Stuckeys Travel Plaza,"I-44, EXIT 179",Newburg                                 ,MO,535,2.97233333,37.915886,-91.900605
71801,Love's Travel Stop #869,US HWY 75,Le Mars,IA,527,3.45566666,42.58789,-96.309071
71802,ALLSUPS #2407,I-10 EXIT 259,Fort Stockton,TX,710,3.029,30.891174,-102.88802
71803,KENT KWIK #321,I-20 EXIT 143,Midland,TX,710,2.94066666,32.020111,-102.117875
71804,GAS N WASH,I-88 EXIT 114,Montgomery,IL,290,3.599,41.728877,-88.336804
71805,RACETRAC #2583,I-24E,La Vergne,TN,460,2.899,36.09237,-86.681102
71806,RACETRAC #2600,SR-70,Okeechobee,FL,140,3.299,27.244542,-80.845823
71807,KWIK TRIP #1270,SR-172,Green Bay,WI,582,3.29066666,44.477609,-88.056261
71808,WEIGELS #100,SR 153,Chattanooga,TN,405,3.01566666,35.1200794,-85.2368424
71811,7-ELEVEN #41826,SR-722 & SR-283,Lancaster,PA,70,4.129,38.3804492,-78.2326689
71812,KWIK TRIP #1198,I-43 & Hwy AA,Oostburg,WI,444,3.24233333,44.343421,-76.06401395717609
71813,Kweik Star #1156,SR-150 & SR-3,Oelwein,IA,565,3.58233333,40.186679,-80.704552
71814,TEX-BEST #531,US-90,Uvalde,TX,740,2.874,29.203495,-99.887754
71815,MAVERIK COUNTRY STORE #688,I-15 EXIT 339,Ogden,UT,835,3.38566666,41.231877,-111.962366
71816,MAVERIK COUNTRY STORE #694,I-15 EXIT 222,Nephi,UT,835,3.40566666,39.714043,-111.830482
71817,KWIK TRIP #1128,US-12,Altoona,WI,295,3.33233333,44.7954883,-91.4511255
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.469,39.845047,-89.540753
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.439,39.845047,-89.540753
71818,TA EXPRESS RIVERTON #433,I-72 EXIT 108,Riverton,IL,318,3.409,39.845047,-89.540753
71822,DK,SR 176,Lenorah,TX,612,3.53233333,32.261256,-101.528286
71823,MARKER 126,US HWY 20,Duncombe,IA,343,3.059,42.477963,-94.20562
71824,QuikTrip #4052,US 181 S,San Antonio,TX,740,2.92233333,29.3076856,-98.3946165
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.159,46.4770731,-90.1063428
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.139,46.4770731,-90.1063428
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.179,46.4770731,-90.1063428
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.479,46.4770731,-90.1063428
71826,KWIK TRIP #1183,US-2,Bessemer                                ,MI,334,3.459,46.4770731,-90.1063428
71827,KWIK TRIP #1188,US-12,Cokato,MN,451,3.474,45.0711316,-94.1723928
71828,KWIK TRIP #1209,SR-42,Sturgeon Bay,WI,582,3.58233333,44.785425,-87.478784
71829,KWIK TRIP #1043,US-53/SR-194,Duluth,MN,334,3.499,46.798069,-92.124905
71830,One9 #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley                                ,AR,695,3.199,30.208407,-91.825362
71830,One9 Travel Center #1330,"I-40/US-63, EXIT 216 & US-49",Brinkley                                ,AR,695,3.199,30.208407,-91.825362
71831,Loves Travel Stop #865,"I-35, Exit 186",Perry,OK,483,3.389,36.285947,-97.305266
71832,SHEETZ #753,SR 3,Seville,OH,249,3.08233333,41.0255968,-81.863879
71833,Circle K #2706636,US HWY 43,Jackson,AL,715,3.899,31.367266,-88.031936
71835,CUZZS TRAVEL DEPOT,US 43 N,Thomasville,AL,715,3.599,31.965773,-87.747562
71836,DUCK THRU FOOD STORE #59,US 13 EXIT 119,Greenville,NC,205,3.499,35.598855,-77.379097
71837,RUTTERS #86,"US-15, EXIT 17 & SR-26",Frederick,MD,70,3.899,54.03523,-97.719866
71838,RUTTERS #24,SR-74 & SR-2069,Brogue                                  ,PA,70,4.099,39.086947,-84.199204
71839,RUTTERS #92,US-222 & SR-737,Kutztown,PA,90,3.699,40.0436289,-76.3088051
71840,NEON MARKETPLACE,"SR-79, EXIT 10",Fall River,MA,175,3.949,41.727136,-71.099956
71841,Quick Fuel #3193,US-69,Kansas City,KS,400,3.34566666,39.1505147,-94.621861
71844,HD EXPRESS MART,US 20,Clyde,OH,550,3.379,41.304571,-82.955451
71845,ALLSUPS #2424,US 180,Millsap,TX,630,2.984,31.09835,-94.781293
71848,CLIFTON SUPER STOP,"I-16, EXIT 104",Metter                                  ,GA,195,3.249,32.396839,-82.062904
71849,TOOT N TOTUM #128,I-40 EXIT 57,Amarillo,TX,585,3.089,35.20957,-102.194913
71850,CEDAR GROVE OASIS,"I-43, Exit 113",Cedar Grove                             ,WI,444,3.239,43.570572,-87.797991
71851,PWI #164,I-35/US-77 & FM-3115,Abbott,TX,765,2.89233333,31.542619,-97.127627
71852,KWIK TRIP #1164,US-63,Spooner,WI,295,3.599,45.858073,-91.850187
71853,Landmark Travel Center,I-20 EXIT 301,Clyde,TX,575,2.90066666,32.40622,-99.499599
71854,EXXON DBA Pilot #1289,US 75 EXIT 72,Denison,TX,630,3.239,33.750829,-96.559625
71855,BYRNE DAIRY #136,I-90 Exit 37,Liverpool,NY,220,3.659,43.106999,-76.21037
71856,GO TIME #7,"I-75, EXIT 29",Corbin,KY,410,2.999,36.940324,-84.104856
71857,QUIKTRIP #1196,"I-20, EXIT 11 & SR-144",Graniteville,SC,135,3.159,43.281028,-70.9747512
71858,QUIKTRIP #7224,"I-20, EXIT 112",West Monroe,LA,719,2.89233333,32.518347,-92.151944
71859,ALLSUPS #2415,SR 6,Meridian,TX,765,2.96566666,29.9278597,-95.75366790526589
71860,PILOT #1347,"I-59, EXIT 5A",Pearl River                             ,LA,725,3.164,30.369772,-89.747229
71862,Loves Travel Stop #863,I-90 & SR-528,Madison,OH,305,3.849,41.9277597,-87.6873745
71864,MPC #30,"I-44, Exit 195",Saint James,MO,540,2.98566666,36.787688,-89.374442
71865,RACETRAC #574,"I-30, EXIT 68",Rockwall,TX,630,2.924,32.940681,-96.378061
71866,RACETRAC #2615,"I-65, EXIT 128",Louisville,KY,415,2.919,38.141177,-85.776881
71867,HOLIDAY STATIONSTORE #2653855,US-12,Aberdeen,SD,530,3.10733333,45.4595551,-98.5191456
71868,RACETRAC #2456,SR-44 & CR-491,Lecanto,FL,140,3.31566666,39.4952346,-85.9550882
71869,PORT FUEL CENTER,"I-516, EXIT 7B & SR-21",Port Wentworth,GA,195,3.18233333,40.663756,-99.086855
71870,Circle K #2706479,US-280,Sylacauga,AL,615,3.799,33.1684634,-86.2794933
71871,KWIK TRIP #1133,US-10 & SR-85,Durand,WI,295,3.43066666,44.9535254,-93.08043
71872,KWIK STAR #1189,"I-80, EXIT 110",De Soto                                 ,IA,320,3.224,41.531033,-94.012878
71873,KWIK TRIP #1182,"I-35E, EXIT 123B",Hugo,MN,448,3.37733333,45.167084,-92.958781
71874,Rutters #85,I-76 & US-30,Bedford,PA,14,4.099,39.9090944,-75.1524417
71875,LOVES TRAVEL STOP #615,US-59 & US-79,Carthage,TX,618,3.10233333,33.2825801,-94.1530479
71876,LOVES TRAVEL STOP #861,"I-75, EXIT 72 & SR-72",Loudon,TN,285,3.58733333,42.913656,-112.444259
71877,LOVES TRAVEL STOP #859,"I-80, EXIT 116 & US-6",Morris,IL,290,3.789,28.985461,-81.247951
71878,LOVES TRAVEL STOP #872,SR-78 & CR-27,Lancaster,OH,315,3.27566666,39.612247,-81.927794
71879,Gas N Wash Schoolhouse,FM-74,New Lenox,IL,399,3.699,41.782552,-87.807192
71883,QUIKTRIP #4178,SR-130,Hutto,TX,595,2.91566666,30.618391,-97.5623
71886,QUIKTRIP #7136,US-17,Brunswick,GA,195,3.074,31.1158923,-81.4850618
71887,SHELL,I-80 & SR-63,Greenwood                               ,NE,413,3.399,37.7864982,-122.3904007
71888,KJS ALPINE,US HWY 26,Alpine,WY,825,3.799,43.164783,-111.018628
71889,Payson Cardlock,SR 260 & SR 87,Payson,AZ,930,3.709,46.6634582,-118.9093549
71890,Carter Flagstaff Cardlock (Bulk Plant),I-40 Exit 198,Flagstaff,AZ,930,3.689,35.1958,-111.618336
71892,Tropic Fleet Bradenton Cardlock,US 301,Bradenton,FL,225,3.499,27.4793876,-82.5543666
71893,Tropic Fleet Rechtien Cardlock,SR-934,Miami,FL,95,3.471,25.732817,-80.26297
71894,Majors 663 Nacogdoches Truck Plaza,US-259 & US-59,Nacogdoches,TX,618,3.029,34.6174157,-94.6415761
71897,ONE9 XPRESS FUEL #1349,I-10 EXIT 140B,Van Horn,TX,640,3.459,31.040253,-104.831363
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.389,40.513587,-88.982889
71898,Loves Travel Stop #867,I-55 Exit 165,Normal,IL,280,3.489,40.513587,-88.982889
71899,LOVES TRAVEL STOP #882,US-61/SR-92 ,Muscatine,IA,270,3.439,41.429462,-91.064624
71902,MURPHY EXPRESS #8928,FM-1472,Laredo,TX,693,2.84566666,27.7105049,-99.7288677
71903,ALLSUPS #2412,SR 199 W,Springtown,TX,630,2.919,32.970754,-97.680909
71904,SHEETZ #745,I-90 EXIT 212,Madison,OH,305,3.08233333,39.839057,-82.877556
71906,COMPASS TRAVEL CENTER,"I-65, EXIT 230",Demotte,IN,365,3.24233333,41.20126,-87.201178
71909,RACETRAC #2604,I-75 Exit 126,Mcdonough,GA,67,3.199,33.442365,-84.144412
71910,KWIK TRIP #793,"I-35, EXIT 59",Faribault,MN,448,3.424,44.294035,-93.275533
71911,MAVERIK COUNTRY STORE #706,SR-10,Castle Dale,UT,835,3.439,39.212192,-111.019613
71912,FUEL CITY WYLIE,SR-78,Wylie,TX,630,2.96566666,33.02594,-96.485406
71913,Circle K #4702456,I-69,Martinsville,IN,375,3.599,39.4032945,-86.4450564
71914,HUCKS FOOD & Fuel #309,I-169 Exit 8,Hopkinsville,KY,490,3.474,36.84328,-87.480352
71916,Spinx 317,US-17 ALT,Moncks Corner,SC,42,3.31233333,33.268475,-79.911834
71919,THE SPORTSMAN 2 TRAVEL PLAZA,I-35 EXIT 480,Sanger,TX,630,2.97566666,33.372129,-97.175891
71922,Plaza of The Flint Hills,I-70 Exit 32B,Alma,KS,553,3.299,39.014922,-96.28814
71923,SHEETZ #740,US-23  & SR-752,Ashville,OH,315,3.10233333,38.7300432,-82.9967689
71924,JIFFY,I-80 Exit 60,Shippenville                            ,PA,240,4.13233333,41.193961,-79.431062
71925,QUIKTRIP #7140,"I-24, EXIT 175 & US-41",Chattanooga,TN,285,2.91566666,40.643071,-78.272806
71926,QUIKTRIP #186,SR-150,Grandview,MO,400,3.199,38.843753,-94.120291
71927,Allsups Convenience #2420,US 283,Altus,OK,770,2.979,34.6232333,-99.3341331
71929,STUCKEYS TRAVEL CENTER,I-10 & FM-365,Beaumont,TX,610,2.824,33.6482061,73.0369194
71931,QUIKTRIP #7071,I-75 & SR-133/401,Valdosta,GA,10,3.03233333,41.3379974,-83.6254543
71932,MCCLURE OIL #60,US 35,Logansport,IN,370,3.799,40.7343225,-86.3423589
71933,RHODES CONVENIENCE STORES,US-62,Sikeston                                ,MO,275,3.35066666,36.8831488,-89.5655787
71934,SHEETZ #759,I-71 & SR-734,Jeffersonville,OH,315,3.06566666,39.414428,-84.1281294
71935,SPEEDWAY #1695,I-87 EXIT 23,Albany,NY,12,3.849,42.720889,-73.810297
71936,QUIKTRIP #7907,I-44 EXIT 1D,Wichita Falls,TX,770,2.859,33.895938,-98.521496
71937,KWIK TRIP #1173,CR-10,Waconia,MN,451,3.60733333,44.8391587,-93.7980948
71941,RACETRAC #2628,I-85 EXIT 62 & US-280,Opelika,AL,50,2.999,-3.18384,-39.448888
71942,BYRNE DAIRY #135,I-81 & SR-481,Liverpool,NY,220,4.199,37.4736943,-79.8000433
71943,DK #11823,I-20 & FM-1768,Midland,TX,612,2.98233333,33.6182087,-85.7187862
71944,DK #13903,SR-108,Texarkana,AR,635,3.04066666,33.513781,-93.949715
71945,DK #13904,I-40 EXIT 233 & SR-261,Palestine,AR,695,3.01566666,48.2795292,22.1164167
71946,Allsups #102450,US-87,Eden                                    ,TX,739,3.179,31.216451,-99.8622442
71947,PETRO USA,I-76 EXIT 2 & SR-3,Seville                                 ,OH,305,3.079,36.4100774,139.3037516
71948,19 AND 75 FILLING STATION,US-75 & SR-19,Ivanhoe                                 ,MN,432,3.394,44.7485459,-96.2159334
71949,24 STORE SHELBY,SR-61,Shelby,OH,249,3.499,40.889613,-82.6625124
71950,77/36 DUCHESS,I-77 & US-36,Newcomerstown,OH,542,3.299,39.4003152,-81.4334099
71951,7-ELEVEN #39448,I-81 & SR-682,Mount Crawford,VA,185,3.31566666,37.4736943,-79.8000433
71953,ALEX'S TRUCK STOP,US-61,Tunica,MS,435,3.299,34.524692,-90.426094
71957,B&M Quickstop,SR-8,Mineral Point                           ,MO,540,3.699,37.9447722,-90.7242964
71958,BELL STORES,I-77 & CR-80,Dover,OH,249,3.399,39.4003152,-81.4334099
71960,BELL STORES #1159,US-30 & CR-144,Wooster,OH,249,3.659,40.8256493,-83.5559123
71961,BELL STORES #54,US-250 & SR-241,Mount Eaton,OH,249,3.499,40.072344,-80.7225583
71962,BELLSTORES,SR-598,Galion,OH,315,3.499,40.7347761,-82.8022276
71965,CIRCLE K #2709989,US-167 & CR-405,Sheridan,AR,695,3.599,34.0139297,-92.4115983
71966,BLACK DIAMOND TRAVEL CENTER,I-26 & SR-173,Unicoi,TN,405,3.40233333,33.6732365,-80.8984337
71967,BLOC STOP TRAVEL CENTER,US-19 & SR-133,ALBANY,GA,10,3.799,38.0710741,-81.0785173
71968,BLONDIES FOOD AND FUEL,US-90 & SR-69,Grand Ridge                             ,FL,20,3.59066666,29.9438416,-90.1687194
71969,BORDERVIEW GROCERY,US-11 & CR-19,Champlain,NY,39,3.799,44.975402,-73.487366
71970,BLUE BIRD 3 EXPRESS,"US-78, EXIT 1",Olive Branch,MS,435,3.199,34.956805,-89.830142
71972,BOWMAN,I-81 Exit 1,Williamsport,MD,22,3.83233333,39.596224,-77.821641
71973,SHEETZ #703,I-40 & US-70,Garner,NC,177,2.859,35.1005517,-106.7183753
71975,BP,I-81 & SR-177,Christiansburg,VA,185,3.799,37.4736943,-79.8000433
71976,Loves Travel Stop #828,"I-295, EXIT 33",Jacksonville,FL,75,3.28233333,30.369914,-81.660992
71977,BP,SR-47,Sugar Grove                             ,IL,296,3.599,41.774262,-88.439299
71978,BP,I-29 & US-34,Pacific Junction,IA,319,3.399,40.1846254,-95.3320836
71979,KENT KWIK #219,SR-338,Odessa,TX,710,3.00733333,31.842257,-102.40893
71980,KENT KWIK #433,US-87,San Angelo,TX,739,3.13233333,31.5168213,-100.4807399
71981,SHEETZ #488,US-13 & US-264,Greenville                              ,NC,205,2.899,39.5526635,-75.6507346
71982,MAVERIK COUNTRY STORE #665,SR-201,Magna,UT,835,3.399,40.7184511,-112.0751529
71983,MAVERIK COUNTRY STORE #702,I-80 Exit 59,Sidney,NE,475,3.11233333,41.132458,-102.967539
71984,BP,I-43 & SR-11,Elkhorn,WI,420,3.149,44.343421,-76.06401395717609
71985,Brew #12,US-20 & SR-31,Correctionville,IA,527,3.559,41.8958057,-87.8834755
71988,C AND W GLOBAL,SR-429 & SR-438,Winter Garden                           ,FL,140,3.074,35.8283576,-83.9842437
71990,Allsups #2418,US-84,Snyder,TX,612,2.97233333,32.7391496,-100.9181491
71991,TA Express Fairview #943,US 36,Fairview,KS,570,3.299,39.8412357,-95.7356998
71992,7-ELEVEN #41263,US-13,Bridgeville,DE,243,3.399,38.7389384,-75.5922621
71994,7-ELEVEN #42058,SR-572,Lakeland,FL,225,3.48233333,28.249249,-82.161571
71995,Chevron,"I-40, EXIT 218 & US-285",Clines Corners                          ,NM,593,3.41566666,48.2795292,22.1164167
71996,BP,"I-43, EXIT 164 & CR-Z",Maribel,WI,360,3.249,30.208407,-91.825362
71997,7-ELEVEN #41287,SR-29,Immokalee,FL,64,3.679,26.586235,-81.695719
71999,7-ELEVEN #41813,"I-85, EXIT 60",Duncan,SC,46,3.099,35.011161,-81.912939
72000,7-ELEVEN #41309,US-41,Nokomis,FL,225,3.379,27.116621,-82.4500099
72001,7-Eleven #41963,"I-65, EXIT 98",Goodlettsville,TN,460,3.049,36.328773,-86.702662
72003,7-ELEVEN #42012,"I-77, EXIT 24 & US-21",Blythewood,SC,210,3.109,28.5963662,-81.3166151
72004,7-ELEVEN #41578,US-13,Seaford,DE,243,3.359,38.6503738,-75.5940695
72006,CIRCLE K #4707123,SR-2,Canaan,ME,26,3.759,20.6884077,-103.2488959
72008,CASHS #4469,US-278 & US-63,Warren,AR,635,3.499,34.165553,-86.513827
72009,CEFCO #1059,SR-274,Kemp,TX,641,2.909,32.637587,-96.467791
72011,CEFCO #107,US 190,Lampasas,TX,595,2.899,31.2216161,-98.4584783
72012,CEFCO #108,US-77,Waco,TX,765,2.99233333,31.5655246,-97.11672
72013,CEFCO #1081,US-59,Queen City,TX,723,3.024,33.141999,-94.161059
72014,CEFCO #1086,US-259,Longview,TX,766,2.959,32.5521266,-94.7291542
72015,CEFCO #1096,US-82,Paris,TX,723,2.96566666,33.6649052,-95.5108001
72016,Cefco #11,US-84,Waco,TX,765,2.99566666,31.5143535,-97.185103
72017,CEFCO #1102,SR-24 & SR-286,Paris,TX,723,2.96566666,38.5860302,-121.5054868
72018,CEFCO #2071,US-377 & FM-381,Early,TX,739,2.92566666,35.5307363,-96.6828575
72019,CEFCO #2081,US-84,Post,TX,700,2.94233333,33.1792313,-101.3741189
72020,CEFCO #2082,SR-206 & SR-36,Cross Plains,TX,575,3.159,45.6468737,-120.8811165
72021,CEFCO #30,US-77 & SR-320,Lott,TX,765,3.011,32.7676447,-96.8106424
72022,CEFCO #65,US-84 & FM-116,Gatesville,TX,765,2.96566666,31.6798895,-81.8109606
72024,CENEX,US-2 ,Stanley                                 ,ND,452,3.58233333,48.3270236,-102.1810033
72025,CENEX,US-2 ,Devils Lake                             ,ND,355,3.24066666,48.050156,-98.7499769
72026,CENEX,"I-94, EXIT 84 & SR-8",Richardton,ND,273,3.509,30.208407,-91.825362
72028,CENEX,US-52 & SR-15,Fessenden                               ,ND,390,3.531,45.0829237,-93.4020572
72029,CENEX,SR-40,Tioga                                   ,ND,452,3.57566666,48.341846,-102.936759
72030,CENEX,I-90 & SR-51,Gillette                                ,WY,822,3.489,41.9277597,-87.6873745
72031,CENEX HARWOOD,"I-29/US-81, EXIT 72",Harwood,ND,341,3.359,46.981065,-96.88154
72033,CHARLIE BS,SR-246,Greenwood                               ,SC,30,2.987,34.201199,-82.030563
72034,CHARLIES MARKET,SR-172,Salt Lake City,UT,835,3.459,40.614225,-111.910636
72038,CHEVRON,I-55 & SR-570,McComb                                  ,MS,759,3.28233333,41.153095,-88.353391
72039,CHEVRON,SR-20 & SR-65,Hosford,FL,145,3.299,34.62912,-86.895326
72041,CHEVRON,SR-20 & SR-71,Blountstown                             ,FL,145,3.299,34.62912,-86.895326
72044,Maverik Country Store #709,I-40 Exit 163,Williams,AZ,930,3.219,35.256058,-112.175976
72045,MAVERIK COUNTRY STORE #710,US-6,Helper,UT,835,3.44566666,39.693645,-110.8625153
72046,CHEVRON DBA ONE9 #1429,US-30 & US-95,Fruitland                               ,ID,785,3.349,40.8256493,-83.5559123
72046,CHEVRON,US-30 & US-95,Fruitland                               ,ID,785,3.39233333,40.8256493,-83.5559123
72054,CHEVRON,US-45,Guntown,MS,742,3.299,34.441029,-88.6763737
72060,CHEVRON FOOD MART #20,US-45 & SR-16,Scooba,MS,705,3.199,42.1491932,-87.912694
72063,CIRCLE K #2655785,US-301,Upper Marlboro,MD,60,3.999,38.8162451,-76.751708
72066,CIRCLE K #2741094,SR-46 ,Seguin,TX,740,2.959,29.758879,-98.245048
72067,CIRCLE K #2741822,US-90 & FM-471,Castroville,TX,740,2.91233333,29.9438416,-90.1687194
72071,7-Eleven #42182,Ashley Phosphate Rd & Cross Country Rd,North Charleston,SC,42,3.459,32.9344582,-80.0497261
72072,PARKERS #92,SR 17,Guyton,GA,195,2.999,32.3363045,-81.3914992
